"AtcoCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"1800SB32651","mangtwtg","",,"Barlow Moor Rd/Nicolas Rd","","Nicolas Rd","","NR SOLICITORS","","BARLOW MOOR RD","","","","Stop D","","S","E0028713","Chorlton","Manchester","","","","","","0","U",381643,394103,-2.27783,53.44339,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32671","mangtwtj","",,"Barlow Moor Rd/Groby Rd","","Groby Rd","","OP SUNBED SHOP","","BARLOW MOOR RD","","","","Stop G","","N","E0028713","Chorlton","Manchester","","","","","","0","U",381734,393897,-2.27645,53.44155,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32681","mangtwtm","",,"Barlow Moor Rd/Wilbraham Rd","","Wilbraham Rd","","434 (CAR PARK)","","BARLOW MOOR RD","","","","Stop H","","S","E0028713","Chorlton","Manchester","","","","","","0","U",381761,393876,-2.27604,53.44136,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32691","mangtwtp","",,"Edge Lane/Wilbraham Road","","Wilbraham Road","","THORNLEA LODGE","","EDGE LANE","","","","Thornlea Lodge","","SE","E0028713","Chorlton","Manchester","","","","","","0","U",380979,393965,-2.28782,53.44213,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32701","mangtwtw","",,"Edge Lane/Wilbraham Road","","Wilbraham Road","","RICHMAEL HOUSE","","EDGE LANE","","","","Richmael House","","NW","E0028713","Chorlton","Manchester","","","","","","0","U",380969,393963,-2.28797,53.44211,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32711","mangwada","",,"Manchester Road/Wilbraham Road","","Wilbraham Road","","LLOYDS HOTEL","","MANCHESTER ROAD","","","","Lloyds Hotel","","SW","E0028713","Chorlton","Manchester","","","","","","0","U",381397,393959,-2.28153,53.44209,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32721","mangwadg","",,"St Clement's Road/Vicars Road","","Vicars Road","","VICARAGE","","ST CLEMENTS RD","","","","Vicarage","","N","E0028713","Chorlton","Manchester","","","","","","0","U",381294,393727,-2.28307,53.44,"BCT","MKD","OTH","","STOP MOVED","","083","2008-03-19T00:00:00","2008-03-19T00:00:00",1,"new","act"
"1800SB32731","mangwadj","",,"St Clement's Road/Vicars Road","","Vicars Road","","O/S HOUSE 7","","ST CLEMENTS RD","","","","O/s House 7","","S","E0028713","Chorlton","Manchester","","","","","","0","U",381302,393760,-2.28295,53.4403,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32741","mangwadm","",,"St Clement's Road/Chorlton Green","","Chorlton Green","","OS HOUSE 4","","ST CLEMENTS RD","","","","Os House 4","","N","N0074941","Chorlton Green","Chorlton","Manchester","","","","","1","U",381292,393575,-2.28309,53.43864,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32751","mangwadp","",,"Barlow Moor Rd/Chorlton Bus Station","","Chorlton Bus Stat","","OS CYCLE SHOP","","BARLOW MOOR RD","","","","Stop F","","S","E0028713","Chorlton","Manchester","","","","","","1","U",381864,393550,-2.27448,53.43843,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32761","mangwadt","",,"Chorlton Bus Station","","Stop A","","AQUA CLUB","","BARLOW MOOR RD","","","","Stop A","","N","E0028713","Chorlton","Manchester","","","","","","1","U",381855,393483,-2.27461,53.43783,"BCT","MKD","TIP","","MAIN ROAD AMENDED","","083","2009-05-20T00:00:00","2009-05-20T00:00:00",1,"new","act"
"1800SB32771","mangwadw","",,"Chorlton Bus Station","","Stop B","","CHORLTON BUS ST","","BARLOW MOOR RD","","","","Stop B","","N","E0028713","Chorlton","Manchester","","","","","","1","U",381863,393451,-2.27448,53.43754,"BCT","MKD","TIP","","MAIN ROAD AMENDED","","083","2009-05-20T00:00:00","2009-05-20T00:00:00",1,"new","act"
"1800SB32781","mangwaga","",,"Chorlton Bus Station","","Stop C","","OS POLICE STAT","","BARLOW MOOR RD","","","","Stop C","","N","E0028713","Chorlton","Manchester","","","","","","1","U",381868,393428,-2.27441,53.43733,"BCT","MKD","TIP","","MAIN ROAD AMENDED","","083","2009-05-20T00:00:00","2009-05-20T00:00:00",1,"new","act"
"1800SB32791","mangwagd","",,"Barlow Moor Rd/Chorlton Bus Station","","Chorlton Bus Stn","","OP SHOP","","BARLOW MOOR RD","","","","Stop D","","N","E0028713","Chorlton","Manchester","","","","","","1","U",381868,393473,-2.27441,53.43774,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32801","mangwagj","",,"Barlow Moor Rd/Chorlton Bus Station","","Chorlton Bus Stn","","OP HOUSE 344","","BARLOW MOOR RD","","","","Stop E","","N","E0028713","Chorlton","Manchester","","","","","","1","U",381877,393440,-2.27427,53.43744,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32811","mangwagm","",,"Barlow Moor Road/Cundiff Road","","Cundiff Road","","CARPET SHOP","","BARLOW MOOR RD","","","","Carpet Shop","","N","E0028716","Chorltonville","Chorlton","Manchester","","","","","1","U",381949,393136,-2.27317,53.43471,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32821","mangwagp","",,"Barlow Moor Road/Cundiff Road","","Cundiff Road","","OP TEXACO GARGE","","BARLOW MOOR RD","","","","os Park","","S","E0028716","Chorltonville","Chorlton","Manchester","","","","","1","U",381979,393109,-2.27272,53.43447,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-30T00:00:00","2010-03-30T00:00:00",1,"new","act"
"1800SB32831","mangwagt","",,"Barlow Moor Rd/Mauldeth Rd West","","Mauldeth Rd West","","CHLTN PRIM SCH","","BARLOW MOOR RD","","","","Stop A","","S","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",382089,392955,-2.27105,53.43309,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-03-30T00:00:00","2010-03-30T00:00:00",1,"new","act"
"1800SB32841","mangwagw","",,"Hardy Lane/Barlow Moor Road","","Barlow Moor Road","","NR HOUSE 7","","HARDY LANE","","","","Stop F","","W","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",382091,392866,-2.27102,53.43229,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32851","mangwaja","",,"Hardy Lane/Barlow Moor Road","","Barlow Moor Road","","WILLIAM HILLS","","HARDY LANE","","","","Stop E","","E","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",382088,392881,-2.27106,53.43243,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32861","mangwajd","",,"Hardy Lane/Cundiff Road","","Cundiff Road","","O/S HOUSE 68","","HARDY LANE","","","","O/s House 68","","E","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",381796,392751,-2.27545,53.43125,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32871","mangwajg","",,"Mauldeth Rd West/Chorlton Park School B","","Chorlton Pk Schl","","CHORLTON PRK SC","","MAULDETH RD WST","","","","Chorlton Prk Sc","","NE","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",382212,392942,-2.2692,53.43298,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32881","mangwajm","",,"Mauldeth Rd West/Chorlton Park School C","","Chorlton Pk Schl","","OPP SCHOOL","","MAULDETH RD WST","","","","Opp School","","SW","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",382218,392915,-2.26911,53.43274,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32891","mangwajp","",,"Mauldeth Road West/Nell Lane","","Nell Lane","","HEALTH AUTHORTY","","MAULDETH RD WST","","","","Health Authorty","","NE","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382506,393174,-2.26479,53.43507,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32901","mangwajt","",,"Mauldeth Road West/Nell lane","","Nell lane","","PUB","","MAULDETH RD WST","","","","Pub","","SW","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382524,393156,-2.26452,53.43491,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32911","mangwajw","",,"Mauldeth Road West/Regan Avenue","","Regan Avenue","","SCHOOL","","MAULDETH RD WST","","","","School","","NE","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382692,393381,-2.262,53.43694,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2008-04-23T00:00:00","2008-04-23T00:00:00",1,"new","act"
"1800SB32921","mangwama","",,"Mauldeth Road West/Regan Avenue","","Regan Avenue","","NR GRASS VERGE","","MAULDETH RD WST","","","","Nr Grass Verge","","SW","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382717,393370,-2.26162,53.43684,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32931","mangwamd","",,"Mauldeth Road West/Withington Road","","Withington Road","","NR OPEN LAND","","MAULDETH RD WST","","","","Nr Open Land","","NE","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382772,393439,-2.2608,53.43746,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32941","mangwamg","",,"Mauldeth Road West/Withington Road","","Withington Road","","NR POLICE STATI","","MAULDETH RD WST","","","","Nr Police Stati","","SW","E0029530","Whalley Range","Manchester","","","","","","0","U",382891,393479,-2.25901,53.43783,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32951","mangwamj","",,"Mauldeth Road West/Hough End Centre","","Hough End Centre","","O/S HOUSE 392","","MAULDETH RD WST","","","","O/s House 392","","E","E0029530","Whalley Range","Manchester","","","","","","0","U",383158,393604,-2.255,53.43896,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32961","mangwamp","",,"Mauldeth Road West/Hough End Centre","","Hough End Centre","","PARK","","MAULDETH RD WST","","","","Park","","W","E0029530","Whalley Range","Manchester","","","","","","0","U",383189,393587,-2.25453,53.43881,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32971","mangwamt","",,"Mauldeth Rd West/Alexandra Rd South","","Alexandra Rd Sout","","TEXACO GARAGE","","MAULDETH RD WST","","","","Texaco Garage","","E","E0029530","Whalley Range","Manchester","","","","","","0","U",383432,393684,-2.25088,53.43969,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32981","mangwamw","",,"Mauldeth Road/Alexandra Road South","","Alexandra Rd Sth","","PARK","","MAULDETH RD WST","","","","Park","","W","E0029530","Whalley Range","Manchester","","","","","","0","U",383488,393664,-2.25003,53.43951,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB32991","mangwapa","",,"Mauldeth Road West/Princess Road","","Princess Road","","OP PRINCESS PUB","","MAULDETH RD WST","","","","Op Princess Pub","","W","E0029530","Whalley Range","Manchester","","","","","","0","U",383822,393685,-2.24501,53.43971,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33001","mangwapd","",,"Princess Road/Wilbraham Road","","Wilbraham Road","","SCHOOL","","PRINCESS ROAD","","","","School","","N","N0074979","Fallowfield","Manchester","","","","","","0","U",383861,394008,-2.24444,53.44261,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33011","mangwapg","",,"Princess Road/Wilbraham Road","","Wilbraham Road","","NEWSAGENTS","","PRINCESS ROAD","","","","Newsagents","","S","N0074979","Fallowfield","Manchester","","","","","","0","U",383891,393970,-2.24398,53.44227,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33031","mangwapj","",,"Manley Road/Russell Avenue","","Russell Avenue","","HOUSE 102","","MANLEY ROAD","","","","House 102","","E","E0029530","Whalley Range","Manchester","","","","","","1","U",382804,394502,-2.26038,53.44702,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33051","mangwapm","",,"Manley Road/Morville Road","","Morville Road","","HOUSE 164","","MANLEY ROAD","","","","House 164","","E","E0029530","Whalley Range","Manchester","","","","","","0","U",382529,394497,-2.26452,53.44697,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33091","mangwapt","",,"Manley Road/St Werburgh's Road","","St Werburgh's Rd","","HOUSE 167","","MANLEY ROAD","","","","House 167","","W","E0029530","Whalley Range","Manchester","","","","","","0","U",382348,394482,-2.26724,53.44682,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33131","mangwapw","",,"Nell Lane/Mauldeth Road West","","Mauldeth Rd West","","HAIRDRESSERS","","NELL LANE","","","","Hairdressers","","NW","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382515,393092,-2.26465,53.43434,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33141","mangwata","",,"Nell Lane/Weller Avenue","","Weller Avenue","","O/S HOUSE 101","","NELL LANE","","","","O/s House 101","","SE","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382581,393050,-2.26365,53.43396,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33151","mangwatd","",,"Nell Lane/Arrowfield Road","","Arrowfield Road","","OPP SCHOOL","","NELL LANE","","","","Opp School","","NW","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382641,392984,-2.26275,53.43337,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33161","mangwatg","",,"Nell Lane/Arrowfield Road","","Arrowfield Road","","ST THOMAS AQUIN","","NELL LANE","","","","St Thomas Aquin","","SE","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","0","U",382661,392979,-2.26245,53.43333,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33171","mangwatj","",,"Arrowfield Rd/Wintermans Rd","","Wintermans Road","","STHERN CEMETERY","","ARROWFIELD ROAD","","","","Os Cemetery","","S","N0076717","Arrowfield Estate","Chorlton","Manchester","","","","","1","U",382977,392990,-2.25769,53.43343,"BCT","MKD","TIP","","NAME AMENDED","","083","2010-03-29T00:00:00","2010-03-29T00:00:00",1,"new","act"
"1800SB33181","mangwatm","",,"Princess Road/Nell Lane","","Nell Lane","","ELF GARAGE","","PRINCESS ROAD","","","","Stop C","","NE","E0029519","West Didsbury","Didsbury","Manchester","","","","","0","U",383345,392549,-2.25213,53.42948,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33191","mangwatp","",,"Princess Rd/Cavendish Rd","","Cavendish Rd","","OS FLATS 42-120","","PRINCESS ROAD","","","","Stop B","","SW","E0029519","West Didsbury","Didsbury","Manchester","","","","","0","U",383503,392757,-2.24976,53.43136,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33201","mangwatw","",,"Princess Rd/Cavendish Rd","","Cavendish Rd","","ALLOTMENTS","","PRINCESS ROAD","","","","Stop A","","NE","E0029519","West Didsbury","Didsbury","Manchester","","","","","0","U",383540,392857,-2.24921,53.43226,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33211","mangwawa","",,"Princess Road/Moorgate Avenue","","Moorgate Avenue","","SPORTS FIELDS","","PRINCESS ROAD","","","","Sports Fields","","NE","E0029519","West Didsbury","Didsbury","Manchester","","","","","0","U",383664,393055,-2.24735,53.43404,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33221","mangwawd","",,"Princess Road/Moorgate Avenue","","Moorgate Avenue","","HOUSE 627","","PRINCESS ROAD","","","","House 627","","SW","E0029519","West Didsbury","Didsbury","Manchester","","","","","0","U",383652,392983,-2.24753,53.43339,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33231","mangwawg","",,"Princess Road/Whitchurch Road","","Whitchurch Road","","SPORTSFIELDS","","PRINCESS ROAD","","","","Sportsfields","","N","E0029558","Withington","Manchester","","","","","","0","U",383809,393306,-2.24518,53.4363,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33241","mangwawj","",,"Princess Road/Whitchurch Road","","Whitchurch Road","","NR HOUSE 555","","PRINCESS ROAD","","","","Nr House 555","","S","E0029558","Withington","Manchester","","","","","","0","U",383848,393332,-2.2446,53.43654,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33251","mangwawm","",,"Princess Road/Mauldeth Road West","","Mauldeth Rd West","","SPORTSFIELDS","","PRINCESS ROAD","","","","Sportsfields","","N","E0029530","Whalley Range","Manchester","","","","","","0","U",383871,393611,-2.24427,53.43904,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33261","mangwawp","",,"Princess Road/Mauldeth Road West","","Mauldeth Rd West","","HOUSE 483","","PRINCESS ROAD","","","","House 483","","S","E0029530","Whalley Range","Manchester","","","","","","0","U",383900,393644,-2.24383,53.43934,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33271","mangwawt","",,"Mauldeth Road West/Princess Road","","Princess Road","","OS HOUSE 246","","MAULDETH RD WST","","","","Os House 246","","E","N0074979","Fallowfield","Manchester","","","","","","0","U",383935,393722,-2.24331,53.44004,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33281","mangwdad","",,"Mauldeth Road West/Bosley Avenue","","Bosley Avenue","","O/S HOUSE 206","","MAULDETH RD WST","","","","O/s House 206","","E","N0074979","Fallowfield","Manchester","","","","","","0","U",384156,393726,-2.23998,53.44009,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33291","mangwdag","",,"Mauldeth Road West/Bosley Avenue","","Bosley Avenue","","O/S HOUSE 147","","MAULDETH RD WST","","","","O/s House 147","","W","N0074979","Fallowfield","Manchester","","","","","","0","U",384122,393713,-2.24049,53.43997,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33301","mangwdaj","",,"Mauldeth Road West/Doncaster Avenue","","Doncaster Avenue","","O/S HOUSE 109","","MAULDETH RD WST","","","","O/s House 109","","W","N0074979","Fallowfield","Manchester","","","","","","0","U",384377,393676,-2.23665,53.43964,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33311","mangwdam","",,"Mauldeth Road West/Doncaster Avenue","","Doncaster Avenue","","O/S HOUSE 154","","MAULDETH RD WST","","","","O/s House 154","","E","N0074979","Fallowfield","Manchester","","","","","","0","U",384432,393665,-2.23582,53.43955,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33321","mangwdap","",,"Mauldeth Road West/Yew Tree Road","","Yew Tree Road","","OPP NEWSAGENTS","","MAULDETH RD WST","","","","Opp Newsagents","","W","N0074979","Fallowfield","Manchester","","","","","","0","U",384648,393542,-2.23257,53.43845,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33331","mangwdat","",,"Mauldeth Road West/Yew Tree Road","","Yew Tree Road","","CO-OP","","MAULDETH RD WST","","","","Co-op","","E","N0074979","Fallowfield","Manchester","","","","","","0","U",384667,393550,-2.23228,53.43852,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33341","mangwdaw","",,"Yew Tree Road/Mauldeth Road West","","Mauldeth Rd West","","HOUSE 78","","YEW TREE ROAD","","","","House 78","","N","N0074979","Fallowfield","Manchester","","","","","","0","U",384710,393546,-2.23163,53.43849,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33351","mangwdga","",,"Yew Tree Road/Victoria Road","","Victoria Road","","NR HOUSE 239","","YEW TREE ROAD","","","","Nr House 239","","S","N0074979","Fallowfield","Manchester","","","","","","0","U",384717,393708,-2.23153,53.43994,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33361","mangwdgd","",,"Yew Tree Road/Victoria Road","","Victoria Road","","NR HOUSE 52","","YEW TREE ROAD","","","","Nr House 52","","N","N0074979","Fallowfield","Manchester","","","","","","0","U",384707,393732,-2.23169,53.44016,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33371","mangwdgj","",,"Yew Tree Road/Whitebrook Road","","Whitebrook Road","","OPP HOUSE 171","","YEW TREE ROAD","","","","Opp House 171","","N","N0074979","Fallowfield","Manchester","","","","","","0","U",384701,393970,-2.23179,53.4423,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33381","mangwdgm","",,"Barlow Moor Road/Hardy Lane","","Hardy Lane","","POST OFFICE","","BARLOW MOOR RD","","","","Stop D","","NW","E0028716","Chorltonville","Chorlton","Manchester","","","","","0","U",382175,392839,-2.26975,53.43205,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800SB33391","mangwdgp","",,"Barlow Moor Road/Crematorium","","Crematorium","","CREMATORIUM","","BARLOW MOOR RD","","","","Crematorium","","SE","E0028713","Chorlton","Manchester","","","","","","0","U",382384,392653,-2.2666,53.43039,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
